11.1 981.5 91.4
11.2 981.5 89.5
11.2 981.5 86.2
11.1 981.6 87.6
11.3 981.6 88.7
11.0 981.7 89.7
11.1 981.6 88.4
11.1 981.6 86.7
11.1 981.5 87.0
11.2 981.5 86.3
11.1 981.6 87.3
11.0 981.5 88.2
11.1 981.2 89.1
11.2 981.2 87.5
11.2 981.1 87.2
11.3 981.0 85.6
11.5 981.1 83.9
11.4 981.0 84.8
11.5 981.1 84.0
11.5 981.1 84.3
11.5 981.1 85.1
11.5 981.1 84.6
11.5 981.1 84.9
11.8 981.2 84.0
11.6 981.2 84.2
11.7 981.2 84.6
11.9 981.2 84.4
11.7 981.2 84.6
11.9 981.3 81.2
12.1 981.3 81.6
12.2 981.2 78.8
11.9 981.2 83.2
12.0 981.2 81.2
12.1 981.2 81.0
12.6 981.2 77.8
12.6 981.2 83.4
12.8 981.2 82.6
13.3 980.6 76.2
13.9 980.5 72.3
13.8 980.8 69.4
13.9 980.9 67.3
13.6 981.1 72.6
13.1 981.4 69.4
13.3 981.2 69.4
13.3 981.3 70.0
13.3 981.3 70.3
13.6 981.0 70.5
13.5 981.1 70.2
13.7 980.9 72.3
13.8 980.9 67.6
14.0 980.8 69.4
14.1 981.0 70.1
13.8 980.9 68.9
13.6 981.0 70.8
13.6 981.1 70.1
13.8 981.0 70.0
13.7 981.1 72.3
13.5 981.1 68.6
13.5 981.2 70.0
13.6 981.4 70.4
13.5 981.4 67.8
13.1 981.5 68.1
13.2 981.5 72.0
13.1 981.5 72.8
13.0 981.6 70.6
13.1 981.5 71.1
12.9 981.4 72.2
13.1 981.3 72.3
13.0 981.3 73.1
13.1 981.3 70.4
13.1 981.3 71.7
13.0 981.2 72.5
13.0 981.2 72.7
13.1 981.3 73.3
13.2 981.2 72.5
13.1 981.2 76.7
13.1 981.1 74.2
13.2 981.0 73.1
13.3 980.9 74.3
13.3 980.9 74.8
13.2 980.8 74.4
13.2 980.8 75.4
13.3 980.6 75.6
13.2 980.6 76.6
13.3 980.4 76.3
13.4 980.3 75.4
13.4 980.3 78.2
13.4 980.3 78.3
13.5 980.2 77.1
13.6 980.1 77.8
13.4 980.1 77.5
13.6 979.8 78.0
13.7 979.8 77.4
13.7 979.8 77.1
13.7 979.8 79.0
13.5 979.9 80.7
13.2 979.8 83.6
12.9 980.0 86.3
13.0 980.0 87.9
12.7 980.1 89.2
12.6 980.0 90.5
12.6 979.9 90.5
12.6 979.8 91.7
12.5 979.8 92.8
12.7 979.7 93.2
12.6 979.6 92.3
12.7 979.6 92.3
12.8 979.5 91.9
12.8 979.3 91.2
12.8 979.3 90.5
12.7 979.2 90.6
9.1 977.5 85.8
9.3 977.5 86.5
9.2 977.5 86.3
9.0 977.3 88.3
8.9 977.2 89.6
8.4 977.2 92.0
8.7 977.2 89.6
8.6 977.2 90.7
8.8 977.2 90.2
8.7 977.2 89.8
8.7 977.2 88.7
8.8 977.2 89.0
8.9 977.2 88.2
8.7 977.2 88.2
8.8 977.1 88.1
8.3 977.1 89.3
8.6 977.0 88.9
8.8 977.1 87.2
9.1 977.0 87.3
8.6 977.0 90.6
8.9 977.0 88.3
9.2 977.0 88.0
9.0 977.0 85.7
9.0 977.0 88.4
8.9 977.0 89.3
8.8 977.0 87.8
8.9 977.0 85.7
8.9 977.0 85.3
8.9 977.1 86.9
8.9 977.1 88.1
8.7 977.1 89.4
8.6 977.1 90.0
8.8 977.2 89.5
8.7 977.2 89.3
8.6 977.3 90.1
8.6 977.4 90.9
8.4 977.4 90.9
8.4 977.4 91.1
8.3 977.5 91.2
8.5 977.5 92.2
8.5 977.5 92.3
8.6 977.5 90.6
8.4 977.6 91.5
8.6 977.6 91.4
8.5 977.7 90.3
8.4 977.7 89.5
8.6 977.8 91.1
8.6 977.9 90.2
8.8 977.9 90.0
8.5 978.0 89.2
8.5 978.2 89.8
8.1 978.2 90.3
8.5 978.2 90.7
8.7 978.1 90.6
8.7 978.3 90.2
8.7 978.4 84.9
8.6 978.3 85.5
8.9 978.2 84.7
8.9 978.0 87.3
9.6 978.0 83.9
10.3 978.0 81.6
10.3 978.0 85.9
10.6 978.1 87.1
10.8 977.6 80.6
11.6 977.9 82.0
11.1 978.0 80.8
11.0 978.3 82.9
10.9 978.3 82.3
11.3 978.3 82.4
11.6 978.3 78.4
12.4 977.9 72.7
12.4 977.5 65.4
12.6 978.0 71.7
11.6 978.6 78.9
11.8 978.9 80.3
11.8 978.8 76.7
12.1 978.5 74.2
12.4 978.7 77.0
12.7 978.3 70.3
13.1 978.3 68.1
13.6 977.9 62.1
13.5 977.9 64.9
13.1 978.0 64.3
13.6 977.9 65.3
13.1 978.0 64.8
13.1 977.6 65.1
13.5 977.7 62.3
13.0 978.3 66.5
12.9 978.7 72.2
12.4 979.0 73.1
11.9 979.1 74.1
11.9 979.0 72.2
12.2 978.9 74.0
12.9 978.7 71.4
12.7 979.1 75.1
11.9 979.4 75.2
11.6 979.4 78.7
11.5 979.5 81.3
11.2 979.4 84.4
11.1 979.5 88.1
11.1 979.5 88.9
11.1 979.5 90.5
11.6 979.4 88.7
11.6 979.4 87.1
11.9 979.4 85.5
11.6 979.3 82.3
11.5 979.3 81.9
11.4 979.1 86.4
11.9 978.5 75.2
11.7 978.5 73.7
12.5 978.3 71.3
13.1 978.5 72.8
12.1 978.6 72.1
12.8 978.2 70.1
17.7 974.1 35.1
15.7 974.4 37.6
15.3 974.5 39.1
15.8 974.7 40.7
15.7 974.6 42.0
15.7 974.9 43.6
14.5 974.9 45.7
15.1 975.0 48.3
14.8 975.1 45.4
14.8 975.2 45.5
14.6 975.3 47.8
14.4 975.3 49.3
13.7 975.6 50.0
13.6 975.8 52.2
13.0 976.0 54.2
12.7 975.9 54.6
12.8 976.0 55.7
12.6 976.1 54.5
12.7 976.0 57.2
12.6 976.0 57.7
12.1 976.2 61.9
11.8 976.4 65.0
12.0 976.5 66.2
11.7 976.8 70.4
11.2 975.7 80.5
11.2 975.6 82.2
10.5 975.7 83.4
11.1 975.6 79.9
11.2 976.0 83.4
10.9 975.8 83.7
12.0 975.4 75.3
13.0 975.2 72.1
12.5 975.7 75.1
12.5 975.5 75.3
12.5 975.7 76.5
12.4 975.5 75.8
11.7 975.8 76.5
11.9 975.4 75.9
12.0 975.7 78.6
12.3 975.9 79.5
11.9 975.9 78.1
11.8 975.7 77.1
12.1 975.6 74.7
13.6 975.2 70.2
13.3 975.4 71.0
13.0 975.3 68.0
13.7 975.3 70.4
13.6 974.8 64.1
14.1 975.2 69.0
14.0 975.5 68.0
13.2 975.7 71.3
13.3 976.0 74.5
13.1 975.9 73.9
13.1 975.9 72.4
13.2 975.9 73.1
13.2 975.9 71.9
13.2 975.9 71.7
13.7 975.8 69.2
13.3 975.6 70.6
13.7 975.5 65.1
13.8 975.5 61.5
14.0 975.5 62.6
14.1 975.7 61.0
12.7 976.2 65.0
12.1 976.4 68.8
11.9 976.7 70.5
11.9 976.7 70.4
11.9 976.7 73.0
11.4 976.8 75.3
11.4 976.8 76.9
11.4 976.8 75.9
11.7 976.7 75.1
11.3 976.7 77.5
11.5 976.7 76.1
11.3 976.8 78.5
11.1 976.8 81.6
11.2 976.8 82.9
11.2 976.8 81.8
11.1 976.7 83.3
11.2 976.6 86.0
11.3 976.5 88.0
11.2 976.4 87.4
11.6 976.3 81.7
12.1 975.9 78.1
12.7 975.6 71.7
13.0 975.3 60.4
13.6 975.2 56.6
13.7 975.0 55.8
14.0 974.9 51.7
14.4 974.9 52.9
14.5 974.9 52.3
14.9 974.8 52.8
14.9 974.7 53.3
14.7 975.2 56.9
14.1 975.3 58.1
13.8 975.3 60.5
13.8 975.4 60.6
14.0 975.4 60.5
13.8 975.3 60.7
14.1 975.4 59.3
13.9 975.4 57.5
13.9 975.3 56.9
13.8 975.4 59.5
9.4 978.0 95.6
9.6 978.0 94.2
9.5 978.1 93.7
9.1 978.1 97.5
9.4 978.2 97.3
9.1 978.2 95.9
9.1 978.2 97.0
9.2 978.1 96.3
9.2 978.1 95.4
9.2 978.1 95.5
9.0 978.1 94.5
9.0 978.2 94.5
9.1 978.3 93.9
8.9 978.3 94.0
8.7 978.3 94.9
8.7 978.3 94.9
8.6 978.3 93.6
8.7 978.3 93.9
8.8 978.2 94.4
8.7 978.2 94.0
8.9 978.2 93.8
8.6 978.4 95.1
8.5 978.5 96.2
8.6 978.4 96.7
8.6 978.4 97.2
8.4 978.3 96.8
8.5 978.3 97.3
8.6 978.3 97.0
8.6 978.3 96.9
8.3 978.3 97.4
8.2 978.3 97.3
8.0 978.3 97.6
8.1 978.4 96.8
8.2 978.4 97.6
8.2 978.4 97.1
8.0 978.5 98.6
8.2 978.5 98.2
8.5 978.6 97.7
8.3 978.6 97.8
8.4 978.6 99.0
8.6 978.6 98.7
8.6 978.6 99.4
8.4 978.5 97.4
8.8 978.6 97.9
8.3 978.6 98.4
8.5 978.6 98.4
8.5 978.6 97.8
8.6 978.6 97.3
8.6 978.5 97.2
8.6 978.6 95.9
8.5 978.6 96.9
8.4 978.6 96.7
8.3 978.6 96.3
8.2 978.6 97.1
8.1 978.6 96.8
8.0 978.6 96.9
8.0 978.6 96.6
7.7 978.5 96.7
7.8 978.4 96.7
7.6 978.4 96.9
7.6 978.4 96.8
7.6 978.4 95.6
7.6 978.4 96.3
7.4 978.4 96.7
7.5 978.3 96.8
7.4 978.4 96.8
7.5 978.4 96.8
7.6 978.4 96.2
7.4 978.4 97.2
7.2 978.4 97.4
7.2 978.3 98.3
7.2 978.3 97.7
7.2 978.3 97.7
7.3 978.3 97.9
7.2 978.3 98.2
7.2 978.3 98.3
7.2 978.3 98.0
7.4 978.3 97.3
7.2 978.3 97.1
7.1 978.3 97.8
7.1 978.3 98.2
7.2 978.3 97.8
7.2 978.3 97.7
7.2 978.3 97.2
7.1 978.2 97.0
7.1 978.2 97.0
6.7 978.2 98.3
6.9 978.1 97.6
7.1 978.1 97.7
7.0 978.1 96.8
7.1 978.1 96.8
7.2 978.2 96.3
7.0 978.2 96.6
6.7 978.2 98.2
6.6 978.2 98.5
6.7 978.2 97.9
6.5 978.2 98.0
6.3 978.2 99.5
6.3 978.2 99.8
6.5 978.1 99.1
6.7 978.1 98.5
6.7 978.1 97.8
6.7 978.1 97.6
6.6 978.2 97.3
6.3 978.1 97.5
6.2 978.1 99.0
6.5 978.2 98.4
6.0 978.2 99.5
6.2 978.2 99.0
6.3 978.2 98.5
6.4 978.2 98.7
6.2 978.3 98.4
6.5 978.3 98.1
6.4 978.3 97.6
6.5 978.3 97.4
6.5 978.4 97.1
6.2 978.4 98.3
6.4 978.4 97.2
6.2 978.5 96.6
6.4 978.5 96.9
6.3 978.5 97.3
6.5 978.5 96.7
6.3 978.6 97.7
6.4 978.6 97.0
6.4 978.6 97.2
6.6 978.7 97.2
6.3 978.7 97.9
6.3 978.8 98.9
6.6 978.7 98.5
6.9 978.8 98.6
7.0 978.8 97.7
6.9 978.7 97.5
7.0 978.7 97.3
7.0 978.7 96.7
7.1 978.7 98.4
7.3 978.7 97.5
7.4 978.6 96.7
7.5 978.7 96.8
8.0 978.7 94.9
7.5 978.5 95.4
8.2 978.5 95.5
7.8 978.4 92.4
8.6 978.4 91.8
8.1 978.6 93.0
7.8 978.5 93.9
8.5 978.4 91.6
8.3 978.7 93.7
8.6 978.7 92.9
9.1 978.5 88.8
8.8 978.5 90.8
9.2 978.4 88.1
9.4 978.4 88.9
10.2 978.3 85.1
9.4 978.4 86.2
9.7 978.4 85.2
10.4 978.2 84.1
9.9 978.3 83.1
10.0 978.3 83.6
10.7 978.3 82.6
10.9 978.2 81.5
11.0 978.2 79.9
11.5 978.1 79.1
11.9 978.1 79.2
11.7 978.1 81.4
11.9 978.0 78.9
14.4 980.5 68.6
14.2 980.6 70.4
14.3 980.7 72.3
14.1 980.8 73.8
14.0 980.8 75.1
14.2 980.9 75.6
14.0 981.0 76.2
13.9 981.1 77.6
14.0 981.2 76.8
14.1 981.3 75.7
13.9 981.4 75.8
13.8 981.5 77.0
13.9 981.5 76.5
13.8 981.7 78.5
13.7 981.9 79.9
13.4 982.0 82.2
13.2 982.0 90.0
18.7 976.6 44.7
19.8 975.3 34.3
21.4 975.3 31.2
21.2 975.5 31.6
21.2 975.3 31.4
20.9 975.5 35.6
21.4 975.3 31.6
21.9 975.3 30.4
21.9 975.4 30.9
22.2 975.1 32.1
21.9 974.7 30.1
22.0 974.7 30.0
22.4 974.7 28.7
22.0 974.8 30.1
23.2 974.5 28.5
23.3 974.3 26.8
23.2 974.5 29.3
23.4 973.9 24.1
23.5 973.7 23.1
23.5 974.1 27.0
23.4 974.2 29.1
22.6 974.3 31.7
22.6 974.2 30.5
23.0 973.8 28.5
23.2 973.7 26.6
22.8 973.9 29.6
22.3 973.3 24.3
22.8 973.4 28.5
23.0 973.4 26.1
23.0 973.6 27.7
22.5 973.5 27.0
22.4 974.0 32.0
21.5 974.0 31.9
21.6 973.7 31.6
21.5 973.8 31.5
21.8 973.7 32.4
22.2 973.5 32.0
22.5 973.5 32.2
22.5 973.5 35.7
22.1 973.1 31.5
22.4 973.0 33.2
23.1 972.8 32.6
23.0 972.8 33.7
22.9 972.6 34.3
22.9 972.5 33.2
22.4 972.5 34.5
22.5 972.6 37.2
22.6 972.3 33.8
23.2 972.3 36.4
23.2 972.0 33.9
22.9 972.0 36.0
22.6 972.2 39.6
23.0 971.9 36.3
23.0 972.0 38.0
23.0 972.0 36.5
23.1 972.0 38.3
22.8 972.1 39.1
22.6 972.3 38.9
22.5 972.2 39.6
23.0 972.2 40.7
22.5 972.3 41.0
22.6 972.3 42.8
22.2 972.6 44.8
22.2 972.5 44.4
22.1 972.3 43.3
22.2 972.5 46.0
22.0 971.8 40.9
22.3 971.9 41.5
22.1 971.9 40.9
22.0 972.0 43.6
21.6 972.0 44.4
21.3 972.1 45.9
21.4 971.9 44.7
21.4 972.0 44.7
21.8 971.7 43.4
21.7 971.8 44.8
21.7 971.8 45.4
21.4 971.6 46.0
21.0 971.9 46.5
20.5 972.1 49.6
20.2 972.4 54.0
19.3 972.4 55.3
19.7 972.4 55.7
19.4 972.5 56.1
19.2 972.5 55.5
19.0 972.5 55.4
18.8 972.4 54.6
18.9 972.4 54.4
18.8 972.6 53.9
18.8 972.6 53.0
18.7 972.6 51.8
18.5 972.7 51.9
18.5 972.8 51.4
18.2 972.7 50.5
18.1 972.6 49.7
18.2 972.8 49.6
18.2 972.8 50.3
18.0 972.8 51.4
18.1 972.8 52.3
18.0 972.9 51.6
17.8 972.8 50.1
17.8 972.8 49.7
17.7 972.8 49.4
17.7 972.8 49.4
17.5 972.8 48.8
17.5 972.9 48.7
17.5 972.9 49.5
17.5 972.8 49.7
17.4 972.9 50.9
17.2 972.7 55.9
17.0 972.9 56.3
17.0 972.9 56.9
17.0 972.9 55.6
17.0 973.0 57.2
16.9 973.0 58.7
16.9 973.1 58.6
17.0 973.1 57.1
17.0 972.9 57.5
17.1 972.9 57.4
17.0 972.8 57.6
16.8 972.9 61.5
16.8 973.1 59.3
16.9 972.9 61.4
16.4 972.8 63.6
16.6 972.7 63.5
16.6 972.8 63.2
16.6 972.8 63.1
16.4 972.8 65.1
16.3 972.8 65.3
16.3 972.8 66.3
16.3 972.7 67.0
16.2 972.6 66.9
16.3 972.7 66.2
15.9 972.5 66.0
16.2 972.4 65.8
15.9 972.3 65.6
15.8 972.4 65.7
15.8 972.3 65.8
15.5 972.2 66.4
15.7 972.2 65.7
16.1 972.5 64.9
15.7 972.4 64.8
15.8 972.3 64.2
15.5 972.3 62.3
15.7 972.1 62.9
15.5 972.0 64.8
15.8 972.0 62.5
16.0 972.0 64.2
15.8 971.9 63.4
15.9 971.6 65.5
15.8 971.5 66.6
16.0 971.6 64.4
16.1 971.6 63.9
15.7 971.3 65.6
15.5 971.3 63.9
15.6 971.3 65.2
15.5 971.3 66.5
15.1 971.3 68.4
15.1 971.2 69.6
15.5 971.1 68.5
15.7 971.0 67.9
15.8 971.0 68.4
16.1 971.1 66.4
15.6 971.0 68.1
15.8 971.0 67.4
15.7 970.9 67.5
15.6 970.9 68.1
15.6 970.8 68.5
15.9 970.7 67.8
15.8 970.7 68.3
15.7 970.7 66.8
15.5 970.6 67.2
15.3 970.4 69.4
15.1 970.5 69.3
15.3 970.5 69.0
15.3 970.5 66.7
15.3 970.3 67.9
15.4 970.3 68.2
15.4 970.3 68.2
15.4 970.2 68.8
15.3 970.2 68.0
15.2 970.1 69.5
15.3 970.2 69.4
15.3 970.2 70.1
15.3 970.2 68.9
15.4 970.1 68.5
15.1 970.1 70.6
15.0 969.9 70.7
14.9 969.8 71.4
15.0 969.7 71.6
15.0 969.8 68.8
15.2 969.9 69.8
15.1 969.9 69.2
14.7 969.8 69.9
14.7 969.8 70.6
14.9 969.8 69.2
14.6 969.9 69.9
14.1 969.9 72.1
14.5 969.8 70.8
14.3 969.7 71.0
14.2 969.6 71.9
14.3 969.4 71.4
14.5 969.4 69.9
14.7 969.3 68.9
15.2 969.2 63.4
15.1 969.2 61.8
14.8 969.1 64.3
14.7 969.0 64.3
15.0 969.0 63.7
14.9 968.9 63.8
15.1 968.9 62.7
15.2 968.9 62.5
14.9 969.0 64.0
14.6 968.9 66.4
14.8 968.9 66.5
14.5 968.9 67.7
14.5 968.9 67.1
14.5 968.9 67.6
14.6 968.9 67.7
14.8 968.8 66.8
14.7 968.8 68.8
14.9 968.8 67.4
14.8 968.9 67.1
14.9 968.9 68.5
14.7 968.9 69.7
14.8 968.8 69.5
14.6 968.9 70.3
14.4 969.0 72.8
14.4 969.0 72.6
14.4 969.0 72.7
14.4 969.0 73.9
14.2 969.0 75.1
14.3 969.0 73.2
14.2 969.0 74.1
14.4 969.0 73.5
14.4 969.0 73.6
14.2 969.1 75.1
14.1 969.1 78.2
13.9 969.2 77.3
14.0 969.2 78.5
14.1 969.2 78.1
14.1 969.2 78.8
14.2 969.1 79.3
14.6 969.1 77.1
14.1 969.1 77.1
14.0 969.1 76.5
14.6 969.1 76.1
14.5 969.0 76.5
14.0 969.0 76.1
13.5 969.0 79.8
14.0 968.9 77.6
14.1 968.8 77.5
14.5 968.9 78.4
14.5 968.9 76.4
14.7 968.9 77.9
15.0 968.9 76.1
14.8 968.8 76.7
15.2 968.7 75.5
15.7 968.4 73.9
15.0 968.3 74.2
15.3 968.3 74.3
14.8 968.4 73.5
15.9 968.4 72.4
16.0 968.5 73.6
15.7 968.5 71.6
16.1 968.3 68.2
16.5 968.1 68.4
16.0 968.3 70.2
16.4 968.4 69.2
16.3 968.6 70.6
16.5 968.6 69.9
16.3 968.6 69.5
16.7 968.6 67.0
16.7 968.7 67.7
16.5 968.8 69.0
16.7 968.9 70.2
17.4 968.4 67.1
17.2 968.3 64.7
16.6 968.7 72.5
16.9 968.6 69.4
17.0 968.7 71.5
16.8 968.6 71.8
16.8 968.7 72.3
16.6 969.0 75.7
16.6 969.1 75.6
16.5 969.0 74.3
16.7 969.1 75.5
16.6 969.1 77.2
16.4 969.2 77.9
16.9 969.1 76.6
17.3 968.6 74.0
18.3 968.0 60.9
19.1 967.7 54.1
19.5 966.8 44.8
19.3 966.9 52.7
19.8 967.1 55.7
19.9 967.1 53.9
19.4 967.4 57.4
20.0 967.5 57.6
19.8 967.8 56.2
19.2 968.0 58.5
19.0 968.1 59.7
19.2 968.1 58.5
18.9 967.9 58.9
19.2 967.4 54.5
20.2 967.0 49.1
19.9 967.0 49.9
19.5 967.0 50.2
20.6 967.0 51.0
21.4 966.9 47.7
21.1 966.7 46.1
21.0 966.5 45.3
21.5 966.9 48.5
21.3 967.1 52.1
21.8 966.9 51.3
21.0 967.3 53.1
21.1 967.1 53.0
21.0 967.5 55.1
19.8 967.8 61.7
20.2 967.8 61.8
20.3 967.7 62.2
20.4 967.6 59.8
19.7 968.1 63.8
18.9 968.2 67.0
18.5 968.4 68.5
16.6 972.0 119.8
16.7 971.9 118.1
17.0 971.7 116.8
17.1 971.7 115.8
17.1 971.8 116.0
17.1 971.8 115.5
17.1 971.9 116.0
17.0 971.9 116.2
16.9 971.9 116.1
16.8 972.0 115.6
16.6 972.0 116.5
16.5 972.0 115.9
16.6 972.0 115.5
16.5 972.0 115.7
16.3 972.0 114.9
16.3 972.0 116.2
16.1 972.1 115.1
16.2 972.1 112.7
16.1 972.2 113.5
16.0 972.2 114.6
16.0 972.2 114.6
16.0 972.2 116.8
15.8 972.3 116.3
15.8 972.3 114.9
15.8 972.4 116.0
15.8 972.5 115.0
15.7 972.5 116.1
15.8 972.5 115.2
15.7 972.5 114.3
15.7 972.6 116.4
15.7 972.6 117.5
15.6 972.6 115.4
15.6 972.7 116.2
15.5 972.7 117.1
15.5 972.8 115.8
15.5 972.9 115.4
15.4 972.9 115.1
15.5 973.0 114.6
15.5 973.1 115.3
15.5 973.1 115.9
15.4 973.2 118.3
15.5 973.2 114.5
15.4 973.2 117.8
15.4 973.3 116.5
15.1 973.4 118.9
15.1 973.4 120.8
15.1 973.4 121.5
15.0 973.4 120.4
14.9 973.4 119.8
15.1 973.4 119.3
14.9 973.4 120.3
14.9 973.5 121.9
15.1 973.5 120.4
15.0 973.5 119.2
15.2 973.5 117.9
15.0 973.6 119.7
15.0 973.6 119.0
15.1 973.6 119.2
14.9 973.7 120.5
