12.6 983.1 63.1
12.6 983.0 63.1
12.8 983.0 61.1
13.6 983.0 56.3
13.6 983.0 56.0
13.5 983.0 57.1
13.4 983.0 58.0
13.3 982.9 57.6
13.7 983.0 56.3
13.4 983.0 58.1
13.1 983.0 61.1
12.7 982.9 62.3
12.8 982.9 61.7
12.5 982.9 63.6
12.7 982.9 63.1
13.2 982.8 60.3
13.2 982.7 59.6
13.2 982.8 59.2
13.2 982.6 59.0
13.5 982.6 57.2
12.7 982.7 61.8
12.2 982.6 64.3
11.9 982.7 65.2
11.6 982.8 67.7
11.5 982.8 68.7
11.1 982.8 70.4
11.3 982.9 69.4
11.3 982.9 69.8
11.1 982.9 70.2
11.5 982.9 68.9
11.7 982.8 68.1
11.3 982.9 69.5
11.4 982.8 69.1
11.4 982.9 69.4
11.3 982.9 70.3
10.7 982.9 72.0
11.0 982.8 72.4
10.3 982.9 73.9
10.8 982.8 73.0
10.7 983.0 72.8
10.6 982.9 73.5
10.8 982.9 72.9
11.1 982.8 71.4
11.0 982.8 71.6
10.8 982.8 73.0
10.8 982.7 71.0
10.8 982.8 72.5
10.6 982.8 73.5
10.7 982.7 73.9
10.3 982.8 73.6
10.4 982.8 74.4
10.2 982.8 75.5
10.4 982.8 76.3
10.0 982.8 76.4
10.0 982.8 76.8
9.8 982.9 76.9
10.1 982.9 76.3
9.7 982.9 77.6
10.0 983.0 77.3
10.0 983.0 76.7
10.1 983.0 77.0
10.3 983.0 76.4
10.0 983.0 77.8
10.1 983.0 77.7
10.5 983.0 75.5
10.8 983.0 74.3
10.3 983.0 75.9
11.2 982.9 69.0
11.4 983.0 67.4
11.7 982.9 65.4
11.9 982.9 63.3
11.9 982.9 63.0
11.9 983.0 62.9
12.1 983.0 62.2
12.2 983.0 61.2
12.3 983.0 60.6
11.2 983.1 69.6
11.2 983.0 72.0
12.4 983.0 64.7
11.1 983.1 72.9
11.5 983.0 72.5
11.7 982.9 72.9
11.6 982.8 73.9
11.9 982.8 74.7
12.4 982.5 72.9
13.1 982.5 68.8
12.7 982.6 70.6
12.8 982.5 71.0
13.2 982.4 70.4
13.0 982.5 68.5
13.3 982.4 69.8
13.2 982.4 67.4
13.5 982.4 67.2
13.8 982.4 66.9
13.9 982.3 66.1
13.6 982.3 64.7
13.7 982.3 63.6
14.3 982.0 62.3
14.7 982.0 61.6
14.8 982.0 60.8
14.4 982.0 60.3
14.7 982.0 59.4
14.9 981.9 57.9
15.9 981.8 58.4
15.5 981.8 57.4
16.1 981.8 58.5
16.1 981.8 58.0
16.5 981.9 54.6
16.7 981.9 53.9
17.0 981.9 52.2
17.3 981.8 50.6
17.2 981.7 51.7
16.7 981.8 53.2
17.4 981.7 53.3
18.0 981.7 53.6
18.5 981.7 52.8
18.6 981.6 50.1
18.6 981.6 50.9
18.6 981.6 51.1
18.7 981.6 48.0
19.6 981.5 47.5
19.3 981.5 45.0
19.8 981.4 42.8
20.2 981.4 44.1
19.5 981.4 43.2
20.0 981.3 42.8
20.4 981.2 40.4
20.7 981.1 39.2
21.1 981.0 38.6
21.5 981.0 37.5
21.7 980.9 38.3
21.5 980.8 35.1
21.4 980.8 34.4
20.8 980.8 32.5
22.0 980.7 34.8
21.7 980.6 34.0
21.8 980.6 31.5
21.8 980.6 29.8
22.1 980.5 29.3
22.2 980.5 29.7
22.8 980.4 30.4
23.2 980.3 29.0
22.4 980.4 26.8
22.4 980.3 27.0
22.3 980.3 27.5
23.0 980.1 27.0
23.7 980.1 27.6
22.9 980.0 25.6
23.1 980.0 26.0
23.3 979.9 27.3
23.8 979.9 27.6
23.2 979.9 25.2
23.3 979.9 25.9
23.1 979.9 25.5
22.6 980.0 25.3
23.2 979.9 26.0
23.5 979.9 25.8
23.3 979.9 27.1
23.5 979.9 26.1
22.9 979.9 26.5
23.1 979.8 27.9
23.8 979.7 28.6
23.6 979.6 26.7
23.1 979.6 27.7
22.7 979.6 27.1
22.8 979.5 26.7
22.7 979.5 27.3
22.1 979.5 26.5
22.9 979.4 28.4
23.0 979.4 28.6
23.0 979.3 27.5
22.7 979.3 28.2
23.0 979.2 29.4
23.4 979.1 29.1
22.7 979.2 29.7
23.0 979.1 29.8
22.8 979.1 30.8
22.6 979.1 29.7
22.6 979.1 30.7
22.4 979.0 31.4
22.2 979.0 31.2
22.2 979.0 32.5
22.6 978.9 33.2
22.3 978.9 33.7
22.3 978.9 32.6
22.6 978.7 33.2
22.5 978.7 32.8
22.8 978.8 33.3
22.6 978.8 33.4
22.4 978.7 33.0
22.2 978.9 32.4
21.9 978.9 32.5
22.0 978.8 33.5
21.9 978.8 32.8
21.7 978.8 33.3
21.8 978.9 33.6
21.4 978.9 32.8
21.4 978.8 33.3
21.4 978.8 33.1
21.2 978.9 32.9
21.2 978.9 33.1
21.0 978.8 33.0
21.0 978.9 33.4
20.8 978.9 33.3
20.6 979.0 32.9
20.6 978.9 32.7
20.5 978.9 33.9
20.3 978.9 33.7
20.3 979.0 32.9
20.1 979.0 33.4
19.9 979.2 33.5
19.8 979.0 33.3
19.7 979.2 33.7
19.5 979.3 34.4
19.4 979.1 34.5
19.2 979.4 34.9
19.2 979.4 35.0
19.1 979.6 34.8
18.9 979.6 35.5
18.5 979.6 35.9
18.4 979.7 36.6
18.5 979.7 36.6
18.2 979.9 37.3
18.2 979.8 37.4
17.9 979.9 38.7
17.9 980.0 38.9
17.8 980.0 38.9
17.7 980.1 39.8
17.6 980.1 40.3
17.6 980.1 40.5
17.4 980.1 40.6
17.4 980.2 40.9
17.4 980.4 41.4
17.2 980.4 41.4
17.1 980.5 41.5
17.1 980.6 41.5
17.1 980.6 41.4
17.0 980.7 42.2
16.9 980.9 42.4
17.0 980.8 42.0
17.0 980.9 42.1
16.9 980.9 42.6
16.9 981.0 42.7
16.7 980.9 43.0
15.9 981.1 45.7
15.4 981.1 48.6
15.6 981.2 48.0
15.5 981.3 47.8
15.3 981.3 49.4
15.0 981.4 50.3
15.1 981.3 50.4
15.2 981.3 49.8
14.7 981.4 51.2
14.5 981.4 52.2
14.7 981.4 51.0
14.5 981.5 51.8
14.3 981.5 53.0
14.2 981.5 53.9
14.2 981.5 53.5
14.1 981.5 53.9
13.6 981.8 54.9
13.7 981.7 55.6
13.7 981.7 55.6
13.8 981.8 55.6
13.6 981.8 55.9
13.6 981.8 55.4
13.6 981.8 55.9
13.3 981.9 57.0
13.7 981.8 56.2
13.5 981.8 56.4
13.5 981.9 57.0
13.4 981.9 58.3
13.6 981.9 58.9
13.4 981.8 60.0
13.6 981.8 60.0
14.0 981.7 59.6
14.2 981.8 58.6
14.4 981.8 58.5
13.9 982.0 60.1
13.6 982.0 60.9
